treatment_order,city_key,grid_id,station_event_id,station_name,wgs84_lon,wgs84_lat,opening_date,opening_month,competing_event_ids,post_treatment_censor_year
4344,wuhan,g00127x00177,wuhan_station_9e6b9f9dfd84,新月溪公园(地铁站),114.4976055,30.4788665,2023-12-30,2023-12,,
4345,wuhan,g00129x00177,wuhan_station_9fedcee5e55d,光谷五路(地铁站),114.4976018,30.4876051,2023-12-30,2023-12,,
4346,wuhan,g00142x00180,wuhan_station_57414bfe754f,花山河(地铁站),114.5072001,30.5437583,2023-12-30,2023-12,,
4347,wuhan,g00145x00171,wuhan_station_f89634e772ac,鼓架山(地铁站),114.46099,30.555781,2023-12-30,2023-12,,
4348,wuhan,g00145x00178,wuhan_station_d567f5efbe0d,花山新城(地铁站),114.4989079,30.5571311,2023-12-30,2023-12,,
4349,wuhan,g00150x00169,wuhan_station_2fc1bbc77489,武东(地铁站),114.4517133,30.5807796,2023-12-30,2023-12,,
4350,wuhan,g00156x00163,wuhan_station_c0c4b0a5ace6,武汉站西广场(地铁站),114.4173575,30.6070524,2023-12-30,2023-12,,
4351,changchun,g00186x00235,changchun_station_52e9ecfac565,东新路(地铁站),125.3594458,43.8897949,2023-12-31,2023-12,,
4352,changzhou,g00189x00230,changzhou_station_18225dc6e621,南门站,120.267234,31.893197,2024-01-31,2024-01,,
4353,changzhou,g00193x00230,changzhou_station_dea9e3fa7554,中山公园站,120.266477,31.908581,2024-01-31,2024-01,,
4354,shanghai,g00157x00065,shanghai_station_9ff287f54945,集善站,121.0746229,31.2970362,2024-01-31,2024-01,,
4355,shanghai,g00158x00062,shanghai_station_0fdd194e60fa,花桥博览中心站,121.0593454,31.2992972,2024-01-31,2024-01,,
4356,shanghai,g00158x00068,shanghai_station_2a80339626a5,花溪公园站,121.0874372,31.3005609,2024-01-31,2024-01,,
4357,shanghai,g00163x00058,shanghai_station_ed6743a38ead,神童泾站,121.0354692,31.3221446,2024-01-31,2024-01,,
4358,shanghai,g00166x00060,shanghai_station_152e2170b28a,夏桥站,121.0441432,31.3365146,2024-01-31,2024-01,,
4359,shanghai,g00170x00060,shanghai_station_84c50350fdcf,章基路南站,121.0449126,31.3533137,2024-01-31,2024-01,,
4360,shanghai,g00173x00060,shanghai_station_9a7e81022d1b,盛庄站,121.0450279,31.3667331,2024-01-31,2024-01,,
4361,shanghai,g00176x00060,shanghai_station_1b9dc633b3ef,夏驾河公园站,121.0433071,31.3815062,2024-01-31,2024-01,,
4362,wuxi,g00149x00175,wuxi_station_65572a96312b,马镇(地铁站),120.3064797,31.7108616,2024-01-31,2024-01,,
4363,wuxi,g00155x00174,wuxi_station_ecc2d95956ea,霞客湾科学城(地铁站),120.2988428,31.7359965,2024-01-31,2024-01,,
4364,wuxi,g00163x00172,wuxi_station_03f670b03d8b,青阳(地铁站),120.2896482,31.7724797,2024-01-31,2024-01,,
4365,wuxi,g00173x00168,wuxi_station_a89785b8a801,峭岐(地铁站),120.2676247,31.818354,2024-01-31,2024-01,,
4366,wuxi,g00179x00167,wuxi_station_4de24d1ac106,南闸(地铁站),120.2626231,31.8435433,2024-01-31,2024-01,,
4367,wuxi,g00183x00170,wuxi_station_318a1141eb2b,江阴高铁站(地铁站),120.2740043,31.8645086,2024-01-31,2024-01,,
4368,wuxi,g00186x00168,wuxi_station_80f8007b56bb,江阴中医院(地铁站),120.2676405,31.8779964,2024-01-31,2024-01,,
4369,changchun,g00159x00245,changchun_station_940dc2c4bf4e,聚业大街(地铁站),125.4159719,43.7671676,2024-03-28,2024-03,,
4370,changchun,g00159x00246,changchun_station_e810abb9c483,省博物院(地铁站),125.424331,43.7670395,2024-03-28,2024-03,,
4371,changchun,g00160x00240,changchun_station_6d43f1fe70c1,亚泰足球基地(地铁站),125.3886186,43.7701114,2024-03-28,2024-03,,
4372,changchun,g00160x00242,changchun_station_443eafe49e8b,樱花街(地铁站),125.4022899,43.7685963,2024-03-28,2024-03,,
4373,changchun,g00161x00237,changchun_station_0ddca71e5af5,吴家店(地铁站),125.3719067,43.7754059,2024-03-28,2024-03,,
4374,changchun,g00165x00224,changchun_station_d5b35902c31f,兰桡湖公园(地铁站),125.2897694,43.797662,2024-03-28,2024-03,,
4375,changchun,g00166x00226,changchun_station_a9764c4210b1,轨道集团(地铁站),125.2990511,43.7976887,2024-03-28,2024-03,,
4376,changchun,g00166x00227,changchun_station_799c81dd929b,新明街(地铁站),125.3062934,43.7976538,2024-03-28,2024-03,,
4377,changchun,g00166x00234,changchun_station_45e3e99024a5,南溪湿地公园(地铁站),125.3486903,43.7983226,2024-03-28,2024-03,,
4378,changchun,g00167x00221,changchun_station_01a2a95e7dd2,市法院(地铁站),125.2699865,43.8032052,2024-03-28,2024-03,,
4379,changchun,g00168x00221,changchun_station_fdd8f13daa2f,百花园(地铁站),125.2692973,43.8109119,2024-03-28,2024-03,,
4380,changchun,g00172x00217,changchun_station_1c47998c37d6,光谷大街(地铁站),125.2439439,43.8301231,2024-03-28,2024-03,,
4381,changchun,g00174x00215,changchun_station_7109a332edea,欧亚卖场(地铁站),125.2346922,43.8359921,2024-03-28,2024-03,,
4382,changchun,g00178x00212,changchun_station_73953a9674bf,支农大街(地铁站),125.2164179,43.8573273,2024-03-28,2024-03,,
4383,changchun,g00181x00211,changchun_station_534c3a10a393,腾跃街(地铁站),125.2088107,43.8687296,2024-03-28,2024-03,,
4384,nanjing,g00168x00103,nanjing_station_3369cfd43853,九龙湖南(地铁站),118.804736,31.8950552,2024-03-31,2024-03,,
4385,nanjing,g00172x00109,nanjing_station_653c420b6c94,前庄(地铁站),118.8392411,31.9125665,2024-03-31,2024-03,,
4386,nanjing,g00175x00110,nanjing_station_1578fbf0df1e,科宁路(地铁站),118.8450192,31.9250863,2024-03-31,2024-03,,
4387,nanjing,g00179x00110,nanjing_station_f0dd57964d88,新亭路(地铁站),118.8404727,31.9445658,2024-03-31,2024-03,,
4388,nanjing,g00182x00109,nanjing_station_77e1ae5f0e8f,东山站,118.83876,31.95541,2024-03-31,2024-03,,
4389,nanjing,g00183x00109,nanjing_station_767e9d52a3af,文靖路(地铁站),118.8366115,31.9604466,2024-03-31,2024-03,,
4390,shaoxing,g00203x00151,shaoxing_station_c916c30ddef0,绍兴一中(地铁站),120.5338305,30.0698111,2024-04-01,2024-04,,
4391,shaoxing,g00205x00151,shaoxing_station_840ec8c1f8ad,湖西(地铁站),120.5338537,30.0810911,2024-04-01,2024-04,,
4392,shaoxing,g00208x00151,shaoxing_station_fefb7c12d4d0,大庆寺(地铁站),120.5340084,30.0906493,2024-04-01,2024-04,,
4393,chengdu,g00098x00235,chengdu_station_1213f1c12efe,青岛路站,104.09983,30.4616,2024-04-08,2024-04,,
4394,qingdao,g00117x00126,qingdao_station_2a58b0c336a3,华山(地铁站),120.0759388,35.9088371,2024-04-26,2024-04,,
4395,qingdao,g00119x00127,qingdao_station_0074346d67cd,星海滩路(地铁站),120.0783452,35.9164614,2024-04-26,2024-04,,
4396,qingdao,g00120x00130,qingdao_station_abe22f89fb38,赵家庙(影视产业园)(地铁站),120.0970282,35.9246667,2024-04-26,2024-04,,
4397,qingdao,g00121x00133,qingdao_station_a615353a9ce4,毛家山(黄海学院)(地铁站),120.1090061,35.9281938,2024-04-26,2024-04,,
4398,qingdao,g00122x00135,qingdao_station_63b59e26a460,西门外(地铁站),120.1196615,35.9344004,2024-04-26,2024-04,,
4399,qingdao,g00123x00137,qingdao_station_8920a8deebfc,北门外(地铁站),120.1314236,35.937416,2024-04-26,2024-04,,
4400,qingdao,g00126x00142,qingdao_station_850bfb10cdeb,九顶山(地铁站),120.1609163,35.9535846,2024-04-26,2024-04,,
4401,qingdao,g00130x00142,qingdao_station_cbe8218979af,钱塘江路(青职学院)(地铁站),120.1580859,35.9678668,2024-04-26,2024-04,,
4402,qingdao,g00132x00141,qingdao_station_1c0ebcc8dcb9,扒山(滨海学院)(地铁站),120.1546829,35.9802935,2024-04-26,2024-04,,
4403,qingdao,g00134x00141,qingdao_station_2c199c670c5b,青大附院西海岸院区(地铁站),120.1528303,35.9880083,2024-04-26,2024-04,,
4404,qingdao,g00138x00142,qingdao_station_3d9513c2c1ef,港头(地铁站),120.1599317,36.0059441,2024-04-26,2024-04,,
4405,qingdao,g00142x00142,qingdao_station_da990ec4ed78,薛家泊子(地铁站),120.1565835,36.0218342,2024-04-26,2024-04,,
4406,qingdao,g00145x00142,qingdao_station_0e90665ef8eb,马家楼(地铁站),120.1572672,36.0358692,2024-04-26,2024-04,,
4407,qingdao,g00147x00140,qingdao_station_4f7e0cd8ce23,抓马山(地铁站),120.1473533,36.0477487,2024-04-26,2024-04,,
4408,qingdao,g00150x00135,qingdao_station_38ce4cd7777a,河洛埠(中德生态园)(地铁站),120.1193604,36.0613927,2024-04-26,2024-04,,
4409,qingdao,g00150x00139,qingdao_station_94d2fb7ea733,青岛九中(幸福小镇)(地铁站),120.139118,36.0575349,2024-04-26,2024-04,,
4410,qingdao,g00151x00133,qingdao_station_11f87cb093aa,山王河(福莱社区)(地铁站),120.1079701,36.0628069,2024-04-26,2024-04,,
4411,qingdao,g00152x00130,qingdao_station_ddc539a9ec81,横云山路(地铁站),120.0912955,36.0667174,2024-04-26,2024-04,,
4412,hefei,g00199x00099,hefei_station_24cd4f07cda6,烧脉岗(地铁站),117.0964257,31.7571638,2024-05-01,2024-05,,
4413,hefei,g00200x00098,hefei_station_a48d3ecede10,魏庄(地铁站),117.0892209,31.7615133,2024-05-01,2024-05,,
4414,hefei,g00201x00097,hefei_station_c5363d14e1b7,铜锣寨路(地铁站),117.0869041,31.7678206,2024-05-01,2024-05,,
4415,hefei,g00205x00102,hefei_station_640bc47eee26,金小郢(地铁站),117.1111156,31.7843315,2024-05-01,2024-05,,
4416,hefei,g00205x00106,hefei_station_4f852932e213,桃花潭(地铁站),117.1323787,31.7842483,2024-05-01,2024-05,,
4417,hefei,g00209x00107,hefei_station_e2f767d550b7,长安集(地铁站),117.1395731,31.8051316,2024-05-01,2024-05,,
4418,hefei,g00212x00107,hefei_station_86d0ac11ae56,复兴集(地铁站),117.1395258,31.8177517,2024-05-01,2024-05,,
4419,changsha,g00118x00231,changsha_station_96e94c00f774,宿龙桥(地铁站),112.9729808,28.282152,2024-06-28,2024-06,,
4420,changsha,g00121x00229,changsha_station_200199ae5726,秀峰山(地铁站),112.9632089,28.2988448,2024-06-28,2024-06,,
4421,changsha,g00125x00227,changsha_station_99d4ba2fae3c,鹅羊山(地铁站),112.9541384,28.3137744,2024-06-28,2024-06,,
4422,changsha,g00128x00225,changsha_station_417ebd5e6112,金霞(地铁站),112.9407652,28.3289468,2024-06-28,2024-06,,
4423,ningbo,g00276x00162,ningbo_station_d02381301c66,兴海南路(地铁站),121.6013833,29.9261262,2024-06-28,2024-06,,
4424,suzhou,g00129x00185,suzhou_station_dbab6fc9c1ec,金尚路(地铁站),120.7661898,31.2728537,2024-06-29,2024-06,,
4425,suzhou,g00129x00187,suzhou_station_b80e8c7c3416,桑田岛(地铁站),120.7768943,31.2744009,2024-06-29,2024-06,,
4426,suzhou,g00130x00184,suzhou_station_8369dfcdddc3,南斜步(地铁站),120.756736,31.2765027,2024-06-29,2024-06,,
4427,suzhou,g00132x00183,suzhou_station_796f4014a2b0,北斜步(地铁站),120.7548791,31.2879673,2024-06-29,2024-06,,
4428,suzhou,g00134x00183,suzhou_station_74f22dc89afd,金家堰(地铁站),120.7549575,31.2958312,2024-06-29,2024-06,,
4429,suzhou,g00136x00160,suzhou_station_60a509328941,望星桥苏大站,120.632142,31.304631,2024-06-29,2024-06,,
4430,suzhou,g00136x00184,suzhou_station_adc3ce742b9a,涵青桥(地铁站),120.7564825,31.3046003,2024-06-29,2024-06,,
4431,suzhou,g00137x00163,suzhou_station_21f76acb408e,徐家浜站,120.648628,31.307915,2024-06-29,2024-06,,
4432,suzhou,g00137x00167,suzhou_station_b1a493a2c851,秋塘浜站,120.6676672,31.3083428,2024-06-29,2024-06,,
4433,suzhou,g00137x00168,suzhou_station_f1aa5be277c9,李公堤西站,120.6754,31.30873,2024-06-29,2024-06,,
4434,suzhou,g00137x00179,suzhou_station_a086b716a68b,南施公园南(地铁站),120.7294383,31.3105481,2024-06-29,2024-06,,
4435,suzhou,g00137x00181,suzhou_station_f0d11c9aa76f,苏州奥体中心(地铁站),120.7398917,31.3104247,2024-06-29,2024-06,,
4436,suzhou,g00137x00183,suzhou_station_aa580f4a4538,儿童医院总院(地铁站),120.7523753,31.3111205,2024-06-29,2024-06,,
4437,suzhou,g00138x00159,suzhou_station_e14f273d06d7,临顿路(地铁站),120.6262702,31.3108414,2024-06-29,2024-06,,
4438,suzhou,g00139x00159,suzhou_station_3edf1ea51f7a,悬桥巷(地铁站),120.6248755,31.3161821,2024-06-29,2024-06,,
4439,suzhou,g00141x00158,suzhou_station_6c202186848a,拙政园苏博(地铁站),120.6225194,31.3254834,2024-06-29,2024-06,,
4440,suzhou,g00143x00147,suzhou_station_70e2c24f822e,金鸡墩(地铁站),120.5635724,31.3354053,2024-06-29,2024-06,,
4441,suzhou,g00143x00149,suzhou_station_e08d3d3488fa,虎丘(地铁站),120.5750405,31.3322428,2024-06-29,2024-06,,
4442,suzhou,g00143x00151,suzhou_station_ac04a236e161,青山桥浜(地铁站),120.583606,31.3345404,2024-06-29,2024-06,,
4443,suzhou,g00144x00153,suzhou_station_1bcd34f416f0,江星桥南(地铁站),120.5922495,31.3380163,2024-06-29,2024-06,,
4444,suzhou,g00144x00154,suzhou_station_40c25f4bd993,苏锦(地铁站),120.6010242,31.3385968,2024-06-29,2024-06,,
4445,suzhou,g00144x00156,suzhou_station_191916553a2e,平河路(地铁站),120.6102688,31.3390219,2024-06-29,2024-06,,
4446,suzhou,g00144x00159,suzhou_station_904126ea49ff,梅巷(地铁站),120.6265337,31.3376002,2024-06-29,2024-06,,
4447,suzhou,g00147x00145,suzhou_station_c2b9038bf617,长泾(地铁站),120.5499946,31.3498195,2024-06-29,2024-06,,
4448,suzhou,g00149x00143,suzhou_station_4cfd6c1e9b01,富强(地铁站),120.5399244,31.3587208,2024-06-29,2024-06,,
4449,suzhou,g00151x00141,suzhou_station_6c9a5ff20c0a,保丰(地铁站),120.5309256,31.3680765,2024-06-29,2024-06,,
4450,tianjin,g00119x00145,tianjin_station_333c03683dc7,双桥河(地铁站),117.424766,39.0017136,2024-07-01,2024-07,,
4451,foshan,g00111x00167,foshan_station_d08b86b19bfd,中山公园(地铁站),113.1106717,23.0506622,2024-08-23,2024-08,,
4452,foshan,g00111x00170,foshan_station_906ec5ed4007,叠滘(地铁站),113.1218897,23.0508197,2024-08-23,2024-08,,
4453,foshan,g00115x00158,foshan_station_8b888b706cfd,孝德东(地铁站),113.0638163,23.0697458,2024-08-23,2024-08,,
4454,foshan,g00120x00149,foshan_station_166a63a8f579,兴业东路(地铁站),113.0225097,23.0924362,2024-08-23,2024-08,,
4455,foshan,g00126x00149,foshan_station_8a4c46b90a31,博爱中路(地铁站),113.0202672,23.1195011,2024-08-23,2024-08,,
4456,foshan,g00131x00150,foshan_station_05d1dad6af5c,南海大学城(地铁站),113.0268207,23.142851,2024-08-23,2024-08,,
4457,foshan,g00133x00154,foshan_station_00bd3d01eee4,佛山大学(地铁站),113.0497298,23.1482408,2024-08-23,2024-08,,
4458,suzhou,g00124x00181,suzhou_station_f9a682578b2a,车坊(地铁站),120.7425294,31.2500153,2024-09-10,2024-09,,
4459,suzhou,g00126x00180,suzhou_station_338718c26bde,裕新路(地铁站),120.7398361,31.2581831,2024-09-10,2024-09,,
4460,suzhou,g00127x00179,suzhou_station_9a6110d9eb5c,松涛街(地铁站),120.7355778,31.2658462,2024-09-10,2024-09,,
4461,suzhou,g00130x00179,suzhou_station_2b9f1dcd113c,仁爱路(地铁站),120.7315498,31.2774012,2024-09-10,2024-09,,
4462,suzhou,g00132x00179,suzhou_station_95a37bcff6e8,莲池桥(地铁站),120.7299099,31.2880597,2024-09-10,2024-09,,
4463,suzhou,g00135x00179,suzhou_station_0155cd9cdd0a,斜塘(地铁站),120.7298538,31.3013184,2024-09-10,2024-09,,
4464,suzhou,g00137x00177,suzhou_station_52cc951c7f86,琼姬墩(地铁站),120.7212551,31.3106013,2024-09-10,2024-09,,
4465,suzhou,g00139x00143,suzhou_station_5d4decfcfff7,西津桥(地铁站),120.5419157,31.3153175,2024-09-10,2024-09,,
4466,suzhou,g00139x00175,suzhou_station_6e22ed9b340c,苏州当代美术馆(地铁站),120.7097231,31.3189188,2024-09-10,2024-09,,
4467,suzhou,g00140x00175,suzhou_station_bc2b656d8cc7,时代广场(地铁站),120.7088399,31.3244539,2024-09-10,2024-09,,
4468,suzhou,g00142x00143,suzhou_station_107e1c81331b,新元(地铁站),120.5415286,31.3277031,2024-09-10,2024-09,,
4469,suzhou,g00142x00175,suzhou_station_2c7d5bee9712,华池浜(地铁站),120.7081951,31.3327757,2024-09-10,2024-09,,
4470,suzhou,g00144x00145,suzhou_station_2dc0f3eeca41,时家桥(地铁站),120.5506532,31.337392,2024-09-10,2024-09,,
4471,suzhou,g00144x00169,suzhou_station_19ae3242b619,唐庄(地铁站),120.679321,31.3425124,2024-09-10,2024-09,,
4472,suzhou,g00145x00146,suzhou_station_d62aede47640,白洋湾公园(地铁站),120.5568372,31.3427718,2024-09-10,2024-09,,
4473,suzhou,g00145x00174,suzhou_station_1a09dad6f892,苏州园区火车站(地铁站),120.7074731,31.3443965,2024-09-10,2024-09,,
4474,suzhou,g00146x00167,suzhou_station_0e6b53a9e1ac,南泽庄(地铁站),120.6695405,31.351137,2024-09-10,2024-09,,
4475,suzhou,g00146x00173,suzhou_station_5e21591e9ef2,古楼(地铁站),120.6975058,31.347713,2024-09-10,2024-09,,
4476,suzhou,g00147x00147,suzhou_station_f4ae09556856,虎北路(地铁站),120.5617989,31.3502247,2024-09-10,2024-09,,
4477,suzhou,g00150x00151,suzhou_station_481b1e5136e9,虎丘湿地公园(地铁站),120.5858632,31.3638023,2024-09-10,2024-09,,
4478,suzhou,g00150x00154,suzhou_station_c56f606f31a4,孙武纪念园(地铁站),120.5986103,31.3641169,2024-09-10,2024-09,,
4479,suzhou,g00150x00155,suzhou_station_1d511e70cdab,御窑(地铁站),120.6052991,31.3644333,2024-09-10,2024-09,,
4480,suzhou,g00150x00157,suzhou_station_edde294838f3,陆慕古巷(地铁站),120.6167739,31.3651418,2024-09-10,2024-09,,
4481,suzhou,g00150x00161,suzhou_station_10211a4d708b,夏圩(地铁站),120.6340956,31.3670959,2024-09-10,2024-09,,
4482,suzhou,g00151x00158,suzhou_station_26d1a882c992,阳澄湖中路(地铁站),120.6227406,31.3689013,2024-09-10,2024-09,,
4483,suzhou,g00151x00162,suzhou_station_4e0f04169be7,白荡北(地铁站),120.6431345,31.3694288,2024-09-10,2024-09,,
4484,suzhou,g00152x00165,suzhou_station_e7e57b4c6d64,五潨泾(地铁站),120.6562909,31.3750705,2024-09-10,2024-09,,
4485,suzhou,g00152x00167,suzhou_station_66fbe33e441b,古香圩(地铁站),120.6667394,31.3749177,2024-09-10,2024-09,,
4486,xian,g00108x00236,xian_station_b4ba04d9fb5a,西安南站(地铁站),108.8107304,34.1229898,2024-09-26,2024-09,,
4487,xian,g00110x00239,xian_station_9563196f67cf,西电科大南校区·未来之瞳(地铁站),108.8258171,34.1338169,2024-09-26,2024-09,,
4488,xian,g00129x00278,xian_station_b380e9d98e8e,月登阁(地铁站),109.0334372,34.221722,2024-09-26,2024-09,,
4489,xian,g00129x00280,xian_station_ded4c8c3ced6,雁鸣湖(地铁站),109.0459309,34.2237491,2024-09-26,2024-09,,
4490,xian,g00151x00268,xian_station_94944da134c4,井上村(地铁站),108.9783833,34.3186232,2024-09-26,2024-09,,
4491,xian,g00153x00268,xian_station_2911a8613792,帽珥冢(地铁站),108.9794747,34.3308952,2024-09-26,2024-09,,
4492,xian,g00156x00268,xian_station_5311d61b82ce,团结村(地铁站),108.9795046,34.3415969,2024-09-26,2024-09,,
4493,xian,g00159x00268,xian_station_173227161d79,红旗厂(地铁站),108.9768446,34.3553419,2024-09-26,2024-09,,
4494,xian,g00163x00268,xian_station_68c7e43fb492,西安工大·武德路(地铁站),108.9768539,34.3755693,2024-09-26,2024-09,,
4495,xian,g00167x00268,xian_station_f14e67c751e0,景家堡(地铁站),108.9775097,34.3934237,2024-09-26,2024-09,,
4496,xian,g00171x00270,xian_station_13a36447d895,未央湖(地铁站),108.9881959,34.4088591,2024-09-26,2024-09,,
4497,xian,g00171x00276,xian_station_c5f7f08e0c1a,西堡(地铁站),109.0219734,34.4122347,2024-09-26,2024-09,,
4498,xian,g00175x00279,xian_station_599d3409b584,水流(地铁站),109.0344029,34.4284069,2024-09-26,2024-09,,
4499,xian,g00180x00279,xian_station_36143fbfd281,泾渭半岛(地铁站),109.0331753,34.4515036,2024-09-26,2024-09,,
4500,xian,g00184x00278,xian_station_e065ae7e6d45,杨官寨(地铁站),109.0310446,34.4691166,2024-09-26,2024-09,,
4501,xian,g00188x00278,xian_station_c25f323b0631,军庄(地铁站),109.0293511,34.4902617,2024-09-26,2024-09,,
4502,xian,g00192x00279,xian_station_cea50c512e48,崇皇(地铁站),109.0340066,34.5058163,2024-09-26,2024-09,,
4503,xian,g00192x00283,xian_station_e913d659f5bd,榆楚(地铁站),109.0567003,34.5074466,2024-09-26,2024-09,,
4504,xian,g00192x00287,xian_station_842d8c1e5331,鹿苑大道(地铁站),109.0768333,34.5088488,2024-09-26,2024-09,,
4505,xian,g00193x00291,xian_station_63eda6cfa474,杏王(地铁站),109.0985205,34.5106972,2024-09-26,2024-09,,
4506,xian,g00195x00292,xian_station_294fffc31ce2,昭慧广场(地铁站),109.10498,34.5232515,2024-09-26,2024-09,,
4507,shanghai,g00125x00155,shanghai_station_7dbf1ecf97f7,康恒路(地铁站),121.5494458,31.1564265,2024-09-28,2024-09,,
4508,tianjin,g00107x00085,tianjin_station_d31d8471fb6c,团泊医学园(地铁站),117.0733385,38.9482501,2024-09-28,2024-09,,
4509,tianjin,g00112x00086,tianjin_station_48aa97de6f3d,团泊健康城(地铁站),117.0803222,38.9730533,2024-09-28,2024-09,,
4510,tianjin,g00123x00092,tianjin_station_0c7366a4385b,精武(地铁站),117.1182711,39.0202435,2024-09-28,2024-09,,
4511,tianjin,g00125x00098,tianjin_station_8e20356503d1,京华东道(地铁站),117.1503297,39.0302863,2024-09-28,2024-09,,
4512,chengdu,g00024x00334,chengdu_station_e8fee9626a57,幸福大道站,104.61923,30.130039,2024-09-29,2024-09,,
4513,chengdu,g00035x00327,chengdu_station_74ab4d424b43,资阳临空站,104.582537,30.175802,2024-09-29,2024-09,,
